TransactionID,TransactionAmt,C1,C11,C13,C14,V187,V189,V244,V258,isFraud
2993628,50.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0
2993630,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2993636,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2993647,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2993676,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2993716,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2993732,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2993750,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2993754,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2993771,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2993789,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2993803,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2993818,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2993833,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2993836,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2993851,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2993853,450.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2993889,100.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
2993937,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2993983,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2993986,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994070,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994076,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994101,250.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994161,129.299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994176,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994206,150.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994275,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994286,200.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2994353,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994446,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994450,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994460,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994472,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994523,100.0,3.0,2.0,4.0,3.0,1.0,0.0,1.0,1.0,0
2994563,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994577,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994595,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994651,200.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2994652,200.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2994655,200.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2994661,200.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2994693,200.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2994694,200.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2994695,250.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994698,200.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2994699,200.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2994728,100.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2994730,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994736,200.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2994754,200.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2994759,75.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2994762,200.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0
2994772,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994789,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994798,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994808,250.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2994818,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994820,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994837,200.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0
2994840,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2994844,200.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0
2994860,150.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2994885,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2994890,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2994893,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2994901,100.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0
2995000,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995074,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995082,50.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0
2995141,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
2995144,20.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0
2995149,100.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1
2995157,100.0,3.0,3.0,0.0,0.0,2.0,2.0,2.0,3.0,1
2995196,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995231,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995262,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995277,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995286,150.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2995294,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995302,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995303,125.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995308,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995322,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2995377,15.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0
2995382,500.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2995386,500.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2995401,500.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2995411,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995429,500.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2995431,500.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2995441,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2995489,500.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995534,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995544,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995546,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995553,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995556,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995562,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995604,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995616,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995638,400.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995689,200.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
2995717,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995721,75.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0
2995754,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995803,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995811,50.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
2995878,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995903,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995923,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2995952,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996000,50.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0
2996095,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996147,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996176,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996185,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996203,15.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0
2996213,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996230,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996267,62.233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996271,150.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2996274,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996275,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996277,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996326,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996339,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996410,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996437,150.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
2996446,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996483,20.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2996484,20.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2996488,20.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
2996493,250.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
2996496,10.03,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0
2996564,97.457,121.0,42.0,6.0,4.0,4.0,0.0,1.0,1.0,1
2996602,33.412,2.0,4.0,11.0,2.0,1.0,0.0,1.0,1.0,0
2996606,22.355,2.0,2.0,8.0,2.0,1.0,1.0,1.0,1.0,0
2996607,32.385,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2996620,11.722,2.0,4.0,11.0,1.0,1.0,1.0,1.0,1.0,0
2996628,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996632,17.522,3.0,1.0,6.0,3.0,1.0,0.0,1.0,1.0,0
2996635,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996638,24.047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996646,18.972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996661,500.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
2996678,36.735,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
2996695,43.14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996698,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996702,33.231,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0
2996727,34.077,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2996731,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996751,11.48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996765,22.235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996770,22.235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996778,93.772,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996781,250.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996782,102.472,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
2996788,10.634,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1
2996789,8.217,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0
2996817,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996844,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996865,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996869,50.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0
2996879,50.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,0
2996906,12.809,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0
2996916,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996934,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996941,60.903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996947,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2996951,100.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997025,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997043,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997062,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997069,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997073,250.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997091,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997129,150.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
2997140,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997150,150.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
2997155,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997173,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997190,250.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997198,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997210,120.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997217,250.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997238,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997243,300.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
2997244,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997247,300.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1
2997266,150.0,3.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,1
2997267,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997279,51.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997281,33.05,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2997322,150.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
2997326,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997339,150.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,1
2997372,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997385,8.157,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997410,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2997414,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997422,100.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
2997441,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997476,150.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
2997490,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997498,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997504,200.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2997531,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997631,250.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2997635,250.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
2997650,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997654,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997671,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997686,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0
2997704,50.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2997730,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997731,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997750,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997786,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997799,50.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2997849,500.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2997851,500.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2997852,250.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2997855,500.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2997859,500.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2997894,500.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2997898,200.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2997904,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997915,500.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0
2997936,300.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997944,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997955,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2997964,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998019,150.0,3.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,1
2998047,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998098,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998102,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998113,900.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998173,150.0,6.0,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1
2998180,150.0,7.0,5.0,0.0,0.0,1.0,1.0,1.0,2.0,1
2998245,250.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998264,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998295,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998296,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998302,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998308,100.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2998313,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998347,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998365,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998391,75.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2998399,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998401,250.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998431,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998443,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998479,125.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998510,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998597,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998626,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998642,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998692,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998700,10.392,3.0,5.0,9.0,3.0,1.0,0.0,1.0,1.0,0
2998718,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998752,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998771,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998782,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998950,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998976,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2998992,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999017,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999103,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999127,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999193,150.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
2999200,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
2999211,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999214,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999219,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999240,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999251,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999260,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999275,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999282,225.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
2999284,225.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1
2999324,225.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1
2999327,50.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
2999349,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999367,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999375,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999391,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999448,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999449,100.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2999471,75.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999480,175.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999513,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999536,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999553,50.0,3.0,2.0,5.0,3.0,1.0,1.0,1.0,1.0,0
2999563,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999584,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999587,8.217,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999602,20.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0
2999616,200.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2999680,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999696,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999700,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999715,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999719,250.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999725,151.292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999754,98.364,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2999778,8.58,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999909,150.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999940,100.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2999943,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
2999962,61.508,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0
2999974,250.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0
2999996,38.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3000001,17.038,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3000002,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3000009,58.245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3000019,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3000067,200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3000069,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3000082,7.794,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,0
3000087,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3000097,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3000100,4.652,8.0,10.0,19.0,4.0,1.0,1.0,1.0,1.0,0
3000105,6.284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3000113,18.609,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3000125,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3000126,24.651,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
3000137,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3000139,48.325,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
3000142,400.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0
3000160,28.579,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0
